"area","Mean.totalDensity","Median.totalDensity","SD.totalDensity","lower95","upper95","year.numb","year","N.obs.Area","Species"
"3",202.882862081301,194.292549602803,60.436375833582,113.549880298574,356.472667759703,9,2005,"720","Atheresthes.stomias"
"3",303.849486344362,294.29514501121,79.7569284763769,183.500455231829,488.773836909885,10,2007,"720","Atheresthes.stomias"
"3",161.545112955325,158.037776516441,38.1978081306186,99.5119495589135,245.310077288069,11,2009,"720","Atheresthes.stomias"
"3",122.608496437687,118.826200132092,30.5487129533852,74.9026159343351,189.851875191404,12,2011,"720","Atheresthes.stomias"
"3",113.248377587136,110.464542430835,23.4619787284417,73.5917847949006,166.607631912055,13,2013,"720","Atheresthes.stomias"
"3",178.764821548719,174.135233421668,39.0823553266647,114.526798040688,269.527747459449,14,2015,"720","Atheresthes.stomias"
"4",76.2020907395424,75.4050277637202,11.0778379608652,57.2440387440295,100.12259915191,1,1984,"1675","Atheresthes.stomias"
"4",57.2979607071959,57.1280868058065,7.40699745826999,44.0366431130984,72.4362085517173,2,1987,"1675","Atheresthes.stomias"
"4",103.721051092499,102.552889879776,13.1394809682315,81.0609032386008,133.724341296539,3,1990,"1675","Atheresthes.stomias"
"4",85.7626683283375,84.1615626545952,12.8666736847291,64.0100796857142,114.866028554367,4,1993,"1675","Atheresthes.stomias"
"4",90.9757615102885,89.0841966305525,15.9390763080267,64.6143657893515,127.444779398145,5,1996,"1675","Atheresthes.stomias"
"4",162.395944247096,157.508151658564,40.9458819322148,97.1538172788371,249.461266481682,6,1999,"1675","Atheresthes.stomias"
"4",151.576501824743,145.55179875665,45.6013400810347,78.9139305603361,256.868147264106,7,2001,"1675","Atheresthes.stomias"
"4",208.883642277727,202.977336743396,47.7696069771046,130.932610175201,317.066547861873,8,2003,"1675","Atheresthes.stomias"
"4",191.417435650856,183.686629325565,50.1450595522199,112.197110827984,301.768829298475,9,2005,"1675","Atheresthes.stomias"
"4",192.300461925383,186.064790816691,48.1447966657409,115.885654080475,300.889230791797,10,2007,"1675","Atheresthes.stomias"
"4",94.054647369508,91.8420266857059,15.5517384267879,70.0965454888859,129.716456902052,11,2009,"1675","Atheresthes.stomias"
"4",87.384075825122,86.2378467747878,13.7217196138601,64.0023441043179,118.093103572997,12,2011,"1675","Atheresthes.stomias"
"4",96.8536869731848,95.8628173265273,15.9966600056843,70.6189749598584,130.974836729262,13,2013,"1675","Atheresthes.stomias"
"4",94.0794066322196,93.3273700860165,12.8947033052294,71.1858792865194,121.5167398206,14,2015,"1675","Atheresthes.stomias"
"5",49.4949495216977,48.5365343941599,9.03921482462245,34.2955737991583,69.7449852990892,1,1984,"867","Atheresthes.stomias"
"5",32.7023792765573,32.0207355169941,5.79668233652688,22.89509929412,45.6630099251541,2,1987,"867","Atheresthes.stomias"
"5",76.3208788034052,75.2627849357532,12.281390881322,54.0238820176915,102.559339877351,3,1990,"867","Atheresthes.stomias"
"5",58.571607061626,57.5156019517358,11.192880332896,38.7507145698967,82.6960325827774,4,1993,"867","Atheresthes.stomias"
"5",51.8883602305745,51.0740916436362,9.24467507202245,36.7088460171677,70.5629034185069,5,1996,"867","Atheresthes.stomias"
"5",44.1414657837291,43.1688310888642,10.7148419264625,27.8372966623861,68.8585021516031,6,1999,"867","Atheresthes.stomias"
"5",48.0830345127356,46.2895264203877,14.1446164317857,26.1049083975154,81.8389906052406,7,2001,"867","Atheresthes.stomias"
"5",70.1849926974904,68.0712059969666,17.5121563250075,41.9009355352849,106.501637309959,8,2003,"867","Atheresthes.stomias"
"5",52.872524145707,50.9505960228013,14.2503852972448,31.4187439390442,86.6269113681417,9,2005,"867","Atheresthes.stomias"
"5",94.3638321509118,91.4946435523097,23.739659758516,56.7973763005253,148.571931235274,10,2007,"867","Atheresthes.stomias"
"5",44.7770918804203,43.9181091373834,8.51807740060475,30.3663081508989,64.5257859483946,11,2009,"867","Atheresthes.stomias"
"5",52.9978508787672,51.1567252418643,11.4907051955895,34.5406364227932,78.5441129959639,12,2011,"867","Atheresthes.stomias"
"5",72.3656120129072,70.1394227143047,18.1607484611602,44.3415833106432,114.066035033018,13,2013,"867","Atheresthes.stomias"
"5",58.563468229065,57.4466734878138,12.8209285061908,36.8158037001576,88.1123720592389,14,2015,"867","Atheresthes.stomias"
"Total",69.4359074532266,69.2538853570667,7.05263733835908,57.1575414877183,83.6859376521953,1,1984,"6219","Atheresthes.stomias"
"Total",60.358519573838,59.9566768321586,6.24334860444701,49.095667625366,73.7510335506941,2,1987,"6219","Atheresthes.stomias"
"Total",114.536754953607,113.491920769139,12.0504977805544,93.5766430929883,139.004519414651,3,1990,"6219","Atheresthes.stomias"
"Total",86.9154275372699,86.2811640580004,8.40959875974162,71.7259585499692,103.823429178208,4,1993,"6219","Atheresthes.stomias"
"Total",82.6828357123376,82.2680318850704,8.23748372209032,67.6228334724353,100.398528842422,5,1996,"6219","Atheresthes.stomias"
"Total",100.708703660137,98.5964046607994,20.5020969644137,67.388802317229,146.318434356491,6,1999,"6219","Atheresthes.stomias"
"Total",125.830377446499,123.522233586957,27.5085975598491,79.001007161719,186.907706485279,7,2001,"6219","Atheresthes.stomias"
"Total",133.863409267451,130.534164289784,24.8525561161389,91.9011849267744,187.3874464261,8,2003,"6219","Atheresthes.stomias"
"Total",123.068297499409,119.665892732999,26.7189270516333,79.4194802603294,182.634153499311,9,2005,"6219","Atheresthes.stomias"
"Total",172.49189145265,168.395036443739,34.2871931518831,118.184758047477,244.651755999388,10,2007,"6219","Atheresthes.stomias"
"Total",92.5299470139637,91.282353013575,11.2599314068468,73.4927299897105,118.730810707194,11,2009,"6219","Atheresthes.stomias"
"Total",80.5641120590101,80.1385986891481,9.17436305032518,64.2577562544013,100.324124181463,12,2011,"6219","Atheresthes.stomias"
"Total",70.0036854287151,69.6054689100142,8.02391635023114,55.8204311398277,87.2950308516116,13,2013,"6219","Atheresthes.stomias"
"Total",82.7469699147825,82.2027874037159,9.10716327220788,67.6021920857779,103.058638680046,14,2015,"6219","Atheresthes.stomias"
"1",7.00075507404125,6.92458756219861,0.884408657751561,5.46349935511216,8.91829332540706,1,1984,"1706","Hippoglossus.stenolepis"
"1",10.5923895966403,10.5035962666812,1.21789085545054,8.41310272778982,13.2387000809804,2,1987,"1706","Hippoglossus.stenolepis"
"1",7.3369712135246,7.23830136535596,1.03777914547827,5.57298133707854,9.50688389140737,3,1990,"1706","Hippoglossus.stenolepis"
"1",8.94638018372017,8.87852359968095,1.07709490328902,7.00221067614434,11.3127937709782,4,1993,"1706","Hippoglossus.stenolepis"
"1",11.1826642834811,11.1010904524411,1.36580427686754,8.65667587979915,13.988024150746,5,1996,"1706","Hippoglossus.stenolepis"
"1",11.251797439022,11.1522906473805,1.53389972118746,8.55006057175407,14.5009151963759,6,1999,"1706","Hippoglossus.stenolepis"
"1",7.86540980226729,7.82748863605082,1.49117680856015,4.91856180500131,10.7448284943702,7,2001,"1706","Hippoglossus.stenolepis"
"1",10.0519245531055,10.0493490819409,1.82365087729897,6.06921180039686,13.6044941986468,8,2003,"1706","Hippoglossus.stenolepis"
"1",5.96667642872024,5.90656845904859,1.18165537887873,3.6909219277947,8.39317662279689,9,2005,"1706","Hippoglossus.stenolepis"
"1",6.0797463291864,6.01778664915341,0.965950039649368,4.28868044796605,8.10830850934829,10,2007,"1706","Hippoglossus.stenolepis"
"1",5.35940979204395,5.36527845318704,0.956694706801943,3.4653644083889,7.39503175754114,11,2009,"1706","Hippoglossus.stenolepis"
"1",5.65789154437105,5.620280231241,0.770945272003442,4.24141723796504,7.32318278854354,12,2011,"1706","Hippoglossus.stenolepis"
"1",3.59392724996375,3.53353509243607,0.568972003643807,2.61655480438472,4.87119199859623,13,2013,"1706","Hippoglossus.stenolepis"
"1",5.20600205385824,5.10710232115944,0.793777807501608,3.85996059635041,6.9540873290989,14,2015,"1706","Hippoglossus.stenolepis"
"2",9.88987941522469,9.79084271508378,1.33311136570847,7.46301621838368,12.82102213102,1,1984,"1251","Hippoglossus.stenolepis"
"2",10.9304363108743,10.8055626421916,1.39426690656204,8.49997242088876,13.9505659606973,2,1987,"1251","Hippoglossus.stenolepis"
"2",6.5155823328538,6.45349266167481,1.03840138811459,4.55916806126841,8.78559511749083,3,1990,"1251","Hippoglossus.stenolepis"
"2",9.175212325357,9.09234714952357,1.2180578906987,7.11358042646383,11.7792085331377,4,1993,"1251","Hippoglossus.stenolepis"
"2",9.16936671506414,9.05699528065175,1.20863539078135,7.05547038600644,11.6632526983455,5,1996,"1251","Hippoglossus.stenolepis"
"2",10.2688781223651,10.1469928006813,1.44552583997381,7.79563027319782,13.483338035095,6,1999,"1251","Hippoglossus.stenolepis"
"2",7.32786821028288,7.34641826561253,1.62236998911107,4.03086479086422,10.4185040508618,7,2001,"1251","Hippoglossus.stenolepis"
"2",8.12939575246936,8.08837891122446,1.50841920155829,5.2836977184241,11.3650558845547,8,2003,"1251","Hippoglossus.stenolepis"
"2",7.2462378214908,7.1428640515708,1.45982436732994,4.6083369466471,10.3723897364127,9,2005,"1251","Hippoglossus.stenolepis"
"2",6.66892881529829,6.59309168508905,1.06714204539593,4.71316977330572,8.93233124631789,10,2007,"1251","Hippoglossus.stenolepis"
"2",5.72238592443836,5.67823704875024,1.10148751834748,3.64732482286948,8.07182981111499,11,2009,"1251","Hippoglossus.stenolepis"
"2",5.85485676469569,5.79324874837721,0.827029535175594,4.39102616591853,7.62206544202084,12,2011,"1251","Hippoglossus.stenolepis"
"2",4.32252027833511,4.27953973108331,0.703388195669177,3.14650974587651,6.00492781014375,13,2013,"1251","Hippoglossus.stenolepis"
"2",5.70092167891642,5.64222823234821,0.737145831523152,4.32539651213939,7.28919497639783,14,2015,"1251","Hippoglossus.stenolepis"
"3",23.5642215063075,22.9659210345784,4.93338030313391,15.5319395140476,34.5890985969312,1,1984,"720","Hippoglossus.stenolepis"
"3",36.5666338926452,35.967033548167,6.46236102976293,25.7375264056088,50.8731951431888,2,1987,"720","Hippoglossus.stenolepis"
"3",16.088425311889,15.7062889194607,3.50143238509886,10.3328433121541,24.0851316272139,3,1990,"720","Hippoglossus.stenolepis"
"3",17.5598897183883,17.2088905996622,2.94426180930023,12.6694982928169,23.9403936080095,4,1993,"720","Hippoglossus.stenolepis"
"3",10.7570067295441,10.6061416103878,1.95974828597988,7.46089094973352,15.1708607865821,5,1996,"720","Hippoglossus.stenolepis"
"3",13.3803962513603,13.1931543318559,2.27648194389533,9.47330568450605,18.2485278696535,6,1999,"720","Hippoglossus.stenolepis"
"3",10.5286074767826,10.4005239123851,2.43328582998938,6.00721461633493,15.6949087069605,7,2001,"720","Hippoglossus.stenolepis"
"3",15.4661174005946,15.3062398446817,2.87079483068808,10.1878736149732,21.3785261512116,8,2003,"720","Hippoglossus.stenolepis"
"3",11.6346837570993,11.5863501610503,2.26643143936947,7.46200448083586,16.4983739148686,9,2005,"720","Hippoglossus.stenolepis"
"3",9.4287807412848,9.33385247526658,1.73201834685699,6.26019095710246,13.1807733027871,10,2007,"720","Hippoglossus.stenolepis"
"3",8.15961366547203,8.01959948420981,1.70315872981076,4.92163961321846,11.6140676884727,11,2009,"720","Hippoglossus.stenolepis"
"3",7.84970756137377,7.70438129457909,1.27966992172429,5.60084301554025,10.5332746024981,12,2011,"720","Hippoglossus.stenolepis"
"3",6.91064715215914,6.817100285017,1.10196384666625,5.02133887180904,9.32102140755074,13,2013,"720","Hippoglossus.stenolepis"
"3",12.4746360696516,12.2427653308299,2.33676371364777,8.60205204605808,17.4209142399547,14,2015,"720","Hippoglossus.stenolepis"
"4",12.940349190495,12.8379097285813,1.67786540269576,9.93897578381221,16.49780090411,1,1984,"1675","Hippoglossus.stenolepis"
"4",15.0146934103752,14.9066418990007,1.69673142168224,11.961144892611,18.6696369896766,2,1987,"1675","Hippoglossus.stenolepis"
"4",8.89040838580611,8.82773841905943,1.17190453320184,6.79848787766773,11.3314646603908,3,1990,"1675","Hippoglossus.stenolepis"
"4",11.7928608637749,11.7655121124088,1.53393843488885,9.13747425530076,15.1338647060008,4,1993,"1675","Hippoglossus.stenolepis"
"4",6.52619295007577,6.48854151162887,0.920542929839335,4.87649783354468,8.49798167103346,5,1996,"1675","Hippoglossus.stenolepis"
"4",8.23112811941711,8.14388745227615,1.13484713155845,6.22182573250444,10.5671838739567,6,1999,"1675","Hippoglossus.stenolepis"
"4",8.39280594168294,8.29468249887275,2.01878502061612,4.507121502762,12.5249925797962,7,2001,"1675","Hippoglossus.stenolepis"
"4",11.7681727896103,11.7197117327949,2.33862394490548,7.48686529442812,16.8743244894571,8,2003,"1675","Hippoglossus.stenolepis"
"4",7.48746089545231,7.4556213694782,1.34300678000259,4.84460032760521,10.1834661193025,9,2005,"1675","Hippoglossus.stenolepis"
"4",5.30840639020999,5.28184508435779,0.927640393702354,3.61124860611482,7.41335627048125,10,2007,"1675","Hippoglossus.stenolepis"
"4",4.7825014725826,4.74820036093958,0.9058256923947,3.03806084226196,6.68712816810301,11,2009,"1675","Hippoglossus.stenolepis"
"4",5.02394196962365,4.98344433515338,0.622011568759606,3.84614039843631,6.33818015775157,12,2011,"1675","Hippoglossus.stenolepis"
"4",4.55985229207032,4.54406627350127,0.615988303964141,3.48755638010832,5.81981624505421,13,2013,"1675","Hippoglossus.stenolepis"
"4",7.59223316600601,7.5075102036714,0.95113583281275,5.92307054895225,9.5826322848207,14,2015,"1675","Hippoglossus.stenolepis"
"5",5.46755571684644,5.40980117176157,0.877339883599915,3.9100914231784,7.30155943984037,1,1984,"867","Hippoglossus.stenolepis"
"5",6.11364140169089,6.07329955577011,0.883464932188673,4.57917366117754,8.01645240519205,2,1987,"867","Hippoglossus.stenolepis"
"5",4.65782747081907,4.60302072393123,0.866914462633537,3.11973479499757,6.60163622259632,3,1990,"867","Hippoglossus.stenolepis"
"5",5.05243851710504,4.97192618394409,0.88703929613626,3.49821770102342,6.96845174468102,4,1993,"867","Hippoglossus.stenolepis"
"5",3.06146372360097,3.01411848512236,0.683484682405016,1.94823340492809,4.53509531447709,5,1996,"867","Hippoglossus.stenolepis"
"5",3.72581008143336,3.64195066472944,0.820474982949395,2.36953687951135,5.55904540297414,6,1999,"867","Hippoglossus.stenolepis"
"5",4.25662084875272,4.0636832732528,1.58161291757112,1.62304043197837,7.7019581506458,7,2001,"867","Hippoglossus.stenolepis"
"5",5.69974013893126,5.51187130498244,1.85589569377807,2.67795065987671,9.79997744179103,8,2003,"867","Hippoglossus.stenolepis"
"5",3.27963122821391,3.17577390600745,1.00261144700249,1.57096342675784,5.57606099734667,9,2005,"867","Hippoglossus.stenolepis"
"5",2.0837297835314,2.00045371516712,0.620662477551196,1.09757606150741,3.54778884765182,10,2007,"867","Hippoglossus.stenolepis"
"5",2.03583944009476,1.99525071341785,0.616282025223691,0.975568830295646,3.43064627812563,11,2009,"867","Hippoglossus.stenolepis"
"5",2.31886085352465,2.26592261955874,0.505368589408771,1.46247290705167,3.45062578565903,12,2011,"867","Hippoglossus.stenolepis"
"5",2.41901152667359,2.34121284303731,0.605309575325452,1.41066005001632,3.77939854844597,13,2013,"867","Hippoglossus.stenolepis"
"5",4.53010896106134,4.42595015470599,1.01343106617908,2.89338907990792,6.82401172822239,14,2015,"867","Hippoglossus.stenolepis"
"Total",10.8855479160455,10.7577995066861,1.17252395387867,8.85202906843112,13.3535192315604,1,1984,"6219","Hippoglossus.stenolepis"
"Total",14.2342349955171,14.1382257901763,1.39380952167958,11.6439365202032,17.1727153781881,2,1987,"6219","Hippoglossus.stenolepis"
"Total",8.22982844133437,8.1799122801049,0.874100929662674,6.70737339475623,10.0985362662081,3,1990,"6219","Hippoglossus.stenolepis"
"Total",10.2134333415084,10.1864424380713,0.906512912377534,8.54856822720785,12.1664424845012,4,1993,"6219","Hippoglossus.stenolepis"
"Total",8.34205018703564,8.32076351169317,0.705958651990459,7.02783352757141,9.79084861164829,5,1996,"6219","Hippoglossus.stenolepis"
"Total",9.43772876727062,9.43558839880831,0.791541452673039,7.92547211382298,11.0098540766464,6,1999,"6219","Hippoglossus.stenolepis"
"Total",7.70454894118072,7.76874092554254,1.43585273882903,4.73229784333603,10.2878411619683,7,2001,"6219","Hippoglossus.stenolepis"
"Total",10.147519862585,10.1842206178118,1.62074602453844,6.76702323356808,13.2649747464882,8,2003,"6219","Hippoglossus.stenolepis"
"Total",6.91527626337632,6.93309557737453,1.10364607168688,4.60189164916228,9.21512647271219,9,2005,"6219","Hippoglossus.stenolepis"
"Total",5.82115673664234,5.78309696028912,0.797600353057205,4.31910857657182,7.38433796337734,10,2007,"6219","Hippoglossus.stenolepis"
"Total",5.13789073757473,5.12230045006754,0.80996071212106,3.5269677675314,6.69786925811359,11,2009,"6219","Hippoglossus.stenolepis"
"Total",5.31502386085318,5.28525964690576,0.471672939335946,4.42996505633422,6.32131435952512,12,2011,"6219","Hippoglossus.stenolepis"
"Total",4.22084166088338,4.20779791075711,0.405667885089375,3.48102135517834,5.07809710935015,13,2013,"6219","Hippoglossus.stenolepis"
"Total",6.69555001071812,6.65101994025252,0.599805267026812,5.63820168983425,7.98794207260249,14,2015,"6219","Hippoglossus.stenolepis"
"1",21.9697637454391,21.171563123641,5.45739466043926,13.6513922225905,34.4432939356145,1,1984,"1706","Gadus.chalcogrammus"
"1",5.46885720085778,5.23352094143522,1.64682065901564,3.02674277189971,8.86355255515468,2,1987,"1706","Gadus.chalcogrammus"
"1",14.7423384098529,13.186564775236,7.64657400664687,6.4643368804283,33.6630144524353,3,1990,"1706","Gadus.chalcogrammus"
"1",8.39006059483918,7.59037689502259,3.57417943799318,4.02834538964197,17.2149591438613,4,1993,"1706","Gadus.chalcogrammus"
"1",9.06081839110233,8.45085723104944,3.03209479129907,4.69326515653726,16.4827061993328,5,1996,"1706","Gadus.chalcogrammus"
"1",3.81178204157925,3.74732584890363,0.89278932997134,2.39722836964598,5.92855287172899,6,1999,"1706","Gadus.chalcogrammus"
"1",9.76971357250447,8.34886383037133,5.13269525603297,4.0011783304399,22.6356093527009,7,2001,"1706","Gadus.chalcogrammus"
"1",8.20522799814542,7.67872348591952,3.03660250564837,4.15030636417858,15.5423461046869,8,2003,"1706","Gadus.chalcogrammus"
"1",5.83428772718187,5.1419840515512,3.20912846514616,2.43860766400904,14.1968001999863,9,2005,"1706","Gadus.chalcogrammus"
"1",7.73737777710234,6.39719510780365,4.69915786026233,2.46775941250467,20.4439862599533,10,2007,"1706","Gadus.chalcogrammus"
"1",86.5631856283879,79.5679245368042,36.9628221420808,38.8044413493959,176.016506901306,11,2009,"1706","Gadus.chalcogrammus"
"1",35.2615201685653,32.3745564721376,13.0657192195571,17.8007490243567,68.2968862680673,12,2011,"1706","Gadus.chalcogrammus"
"1",96.3656191692505,84.8593825941382,51.5325615786889,41.4343299823215,210.738144248489,13,2013,"1706","Gadus.chalcogrammus"
"1",28.3048177239287,26.4552859047159,9.82575274563306,14.6077365709541,52.6945808412649,14,2015,"1706","Gadus.chalcogrammus"
"2",14.1377617929392,13.208290344823,5.12089132619657,7.33765472709242,25.6032931300839,1,1984,"1251","Gadus.chalcogrammus"
"2",33.0031395374293,31.3209084444721,9.43706824279533,18.8594211846486,55.1102225610383,2,1987,"1251","Gadus.chalcogrammus"
"2",50.5680177347841,48.3157411783251,15.304551047527,29.5159498553428,85.4850314939612,3,1990,"1251","Gadus.chalcogrammus"
"2",32.5392872366184,31.3767255636474,8.82970204796857,18.9861019570755,53.0500208349185,4,1993,"1251","Gadus.chalcogrammus"
"2",47.9364233505564,46.7757713539608,11.8653728014587,28.1883116356969,75.0399803570478,5,1996,"1251","Gadus.chalcogrammus"
"2",9.02723068918923,8.74535440340004,2.54083932764544,5.00235662348992,14.7494917229057,6,1999,"1251","Gadus.chalcogrammus"
"2",11.0048129647159,9.29073329663187,6.55492433103895,4.05056455650435,26.8489808437026,7,2001,"1251","Gadus.chalcogrammus"
"2",10.7075754301747,10.3417110005904,3.34841181209207,5.72139315372388,18.4426199116479,8,2003,"1251","Gadus.chalcogrammus"
"2",10.3884822249176,9.54659924031204,4.47772685220064,4.69296755074102,21.8926778461861,9,2005,"1251","Gadus.chalcogrammus"
"2",11.0991652651132,10.0596616940735,4.63063312456385,5.28087748115698,22.7257517802799,10,2007,"1251","Gadus.chalcogrammus"
"2",98.1593915987314,90.9035848686977,45.0958597963343,42.7965999126504,206.487898750449,11,2009,"1251","Gadus.chalcogrammus"
"2",35.2388339432783,32.9717808007732,12.7826046261409,17.8486495326511,65.9848716388482,12,2011,"1251","Gadus.chalcogrammus"
"2",121.61288848515,109.808810904854,57.5346539703655,57.2866198171897,249.621677908098,13,2013,"1251","Gadus.chalcogrammus"
"2",23.607772890534,21.3594083024707,9.96468181685876,11.6797198327849,49.0807197223792,14,2015,"1251","Gadus.chalcogrammus"
"3",39.3478877630876,34.3517097361049,19.3853436179059,15.6599337688899,89.3865297170148,1,1984,"720","Gadus.chalcogrammus"
"3",86.5744105139285,80.4243306254533,32.8922524776086,40.2692365335529,167.850090485234,2,1987,"720","Gadus.chalcogrammus"
"3",155.616222076208,148.533136142529,50.8610308833511,79.3212551615035,269.364644021234,3,1990,"720","Gadus.chalcogrammus"
"3",81.3823253846157,75.8252332113142,31.7333565549776,39.1753443169061,163.78498817104,4,1993,"720","Gadus.chalcogrammus"
"3",44.9092169730541,40.9283586178729,20.1236685587554,18.5191327650529,98.5620598291305,5,1996,"720","Gadus.chalcogrammus"
"3",14.0680990370134,12.4621122551235,6.89232928460926,5.52950309602609,31.9878511692167,6,1999,"720","Gadus.chalcogrammus"
"3",14.1987077000765,12.6109729573515,7.42957959317984,5.16470164661065,33.9993608999042,7,2001,"720","Gadus.chalcogrammus"
"3",25.2044635286826,23.5323023949831,10.0675927980611,11.241421261426,49.8514055229016,8,2003,"720","Gadus.chalcogrammus"
"3",19.6943029870182,16.5837659183399,12.7862828650579,6.78538168479636,52.753321826841,9,2005,"720","Gadus.chalcogrammus"
"3",17.7284253001961,16.002023634356,7.96757053721469,7.12436738947835,38.1068418668394,10,2007,"720","Gadus.chalcogrammus"
"3",69.8089875556788,66.8128699110503,23.3509233909926,36.6730657712339,122.531122599518,11,2009,"720","Gadus.chalcogrammus"
"3",71.292619342639,63.6076468451895,34.7129557789815,27.7931700744108,154.938425680414,12,2011,"720","Gadus.chalcogrammus"
"3",60.4230808827509,56.5561878047908,20.1753479490386,32.3260935337164,113.46138784819,13,2013,"720","Gadus.chalcogrammus"
"3",27.1560187805223,25.3777088090276,9.10198498900081,14.0933722898136,48.6910652036357,14,2015,"720","Gadus.chalcogrammus"
"4",47.2276314678047,41.7511795997131,23.1052393864527,19.1400395318301,103.329383587541,1,1984,"1675","Gadus.chalcogrammus"
"4",31.0982512928296,29.8420927498395,8.67543045460387,18.003001376929,51.1139146371207,2,1987,"1675","Gadus.chalcogrammus"
"4",56.7038875210039,55.1612850374583,12.7557943347993,36.2716927716232,86.0836742495938,3,1990,"1675","Gadus.chalcogrammus"
"4",38.6452240819913,35.4816671981565,15.6974506368126,18.9102757168148,76.7823066416182,4,1993,"1675","Gadus.chalcogrammus"
"4",22.4051192636354,20.4245912903869,8.79068201185597,11.1689671702669,44.8236847979706,5,1996,"1675","Gadus.chalcogrammus"
