"area","Mean.avgPresence","Median.avgPresence","SD.totalPresence","lower95","upper95","year.numb","N.obs.Area","Species"
"2",0.978153947080643,0.979956009523389,0.00952727787120511,0.953106016932859,0.990511904898591,14,"1255","Atheresthes.stomias"
"3",0.979090408504461,0.981312989753164,0.010413485302671,0.953681401231513,0.993149499030105,1,"1683","Atheresthes.stomias"
"3",0.982764524622527,0.984388544729801,0.00871853019276408,0.961527468146335,0.993794074043465,2,"1683","Atheresthes.stomias"
"3",0.979341848878673,0.981226914203449,0.0103859886288321,0.955179850209363,0.993040912834978,3,"1683","Atheresthes.stomias"
"3",0.977632758656745,0.979677991438862,0.0103662396524552,0.952756605158561,0.991629001446469,4,"1683","Atheresthes.stomias"
"3",0.978545079374805,0.980540976654967,0.0104462489567625,0.952030064837828,0.993015307866184,5,"1683","Atheresthes.stomias"
"3",0.97562429045779,0.977774068242263,0.0113487544559824,0.946296609913966,0.991272526528665,6,"1683","Atheresthes.stomias"
"3",0.973174688586838,0.975256181306234,0.012404633416115,0.944392890355136,0.989962009809186,7,"1683","Atheresthes.stomias"
"3",0.965799837204747,0.968466738431651,0.0136100413968043,0.93269338178809,0.984925708533048,8,"1683","Atheresthes.stomias"
"3",0.972194307509536,0.974605739580468,0.0114070722045399,0.942246497019989,0.988146531211162,9,"1683","Atheresthes.stomias"
"3",0.972180798697399,0.974209299501721,0.0115083281796361,0.942078899603848,0.987992429256974,10,"1683","Atheresthes.stomias"
"3",0.985322948146442,0.986659461595613,0.00723625426339004,0.967990602524144,0.994952191627231,11,"1683","Atheresthes.stomias"
"3",0.9832811581915,0.984536077605751,0.00750969002704916,0.963832696818238,0.993901129892047,12,"1683","Atheresthes.stomias"
"3",0.976758857895921,0.97827945495334,0.0101291705184279,0.951484213702295,0.990986023561539,13,"1683","Atheresthes.stomias"
"3",0.980633067624967,0.983278312466151,0.0108257710788594,0.951538924143759,0.994196187596801,14,"1683","Atheresthes.stomias"
"4",0.983843651241426,0.98586570755105,0.00862426287906383,0.962475931558645,0.994816903867871,1,"883","Atheresthes.stomias"
"4",0.983221459382869,0.984853782621614,0.00864148018660994,0.959421118962571,0.994035504817312,2,"883","Atheresthes.stomias"
"4",0.977197142494065,0.979384066532192,0.011369350879585,0.948117202520215,0.991808747334385,3,"883","Atheresthes.stomias"
"4",0.98158229672162,0.983859660645785,0.00927582328538224,0.957878251650798,0.993537705338587,4,"883","Atheresthes.stomias"
"4",0.987228209964468,0.988746959482847,0.00689443599570674,0.970000928875121,0.995822879212259,5,"883","Atheresthes.stomias"
"4",0.984132430960477,0.985699749805388,0.00805915267985482,0.963116320310845,0.99468773210435,6,"883","Atheresthes.stomias"
"4",0.98563957290714,0.98720119160287,0.00772639400009629,0.965972945649319,0.995740692011768,7,"883","Atheresthes.stomias"
"4",0.985280642868595,0.987542748992005,0.00835803699699299,0.962488062676595,0.995141101666442,8,"883","Atheresthes.stomias"
"4",0.987920325893605,0.989019139304271,0.00588868105393653,0.974413703340659,0.99561019206106,9,"883","Atheresthes.stomias"
"4",0.98783113131877,0.989180829485404,0.00637149024180463,0.969931041492591,0.995699371901229,10,"883","Atheresthes.stomias"
"4",0.993507937253112,0.994477801965642,0.00403373747071855,0.98380914693299,0.998214966785047,11,"883","Atheresthes.stomias"
"4",0.993881999208572,0.994929385095103,0.00396880604193491,0.983313494404824,0.998486822691329,12,"883","Atheresthes.stomias"
"4",0.992471777047857,0.993882046440195,0.00593945158599235,0.976613497340934,0.998406891200879,13,"883","Atheresthes.stomias"
"4",0.993910434123225,0.995253823303573,0.00478343228004825,0.982727793512516,0.998781563995522,14,"883","Atheresthes.stomias"
"5",0.983066820743878,0.985910401424416,0.0104141089410986,0.955984694476185,0.995281678976833,1,"1032","Atheresthes.stomias"
"5",0.981295018743339,0.983934141936806,0.0107515404402563,0.954890042120851,0.994304294773636,2,"1032","Atheresthes.stomias"
"5",0.974728561761754,0.977822838724133,0.0137886747580235,0.940607664361273,0.99215839843552,3,"1032","Atheresthes.stomias"
"5",0.98234362469072,0.984692368306843,0.0101589612694204,0.958207961498602,0.994628514578216,4,"1032","Atheresthes.stomias"
"5",0.9885850522891,0.989950420545682,0.00657158529668204,0.971372701758146,0.996272617692515,5,"1032","Atheresthes.stomias"
"5",0.986112148479395,0.987653493979748,0.00750859325301497,0.966162415777254,0.995485159545296,6,"1032","Atheresthes.stomias"
"5",0.988116141322301,0.98980651874289,0.00704773559884261,0.969687288771457,0.996667495604703,7,"1032","Atheresthes.stomias"
"5",0.98811677966151,0.990190922751243,0.00796117745863209,0.966438490960006,0.996709925603708,8,"1032","Atheresthes.stomias"
"5",0.989805782564599,0.991031815829885,0.00575608022497768,0.974997310997582,0.996781293581322,9,"1032","Atheresthes.stomias"
"5",0.989618382606566,0.990952312984317,0.00624952432089071,0.974227274720254,0.997010535906579,10,"1032","Atheresthes.stomias"
"5",0.99441575302428,0.995443751670132,0.00407421543887138,0.985094717886234,0.998703972077007,11,"1032","Atheresthes.stomias"
"5",0.994872600150701,0.995964514233504,0.0039683877078848,0.985046121111691,0.999002176901957,12,"1032","Atheresthes.stomias"
"5",0.993771313923925,0.995367016546761,0.00580376413974205,0.979077921541622,0.998971878136728,13,"1032","Atheresthes.stomias"
"5",0.994833518110287,0.99616147524496,0.0047521447052718,0.982156946647945,0.999247120763275,14,"1032","Atheresthes.stomias"
"Total",0.971152165951379,0.97178900020333,0.00612709977575132,0.957841959425367,0.981630812405161,1,"6575","Atheresthes.stomias"
"Total",0.976002893747461,0.976486311005548,0.00554852071826314,0.963544204325964,0.985182077091129,2,"6575","Atheresthes.stomias"
"Total",0.972657293780172,0.973616720987689,0.00673092915114289,0.956742563804911,0.983188133914692,3,"6575","Atheresthes.stomias"
"Total",0.978034994222273,0.978857875984387,0.00552705650873685,0.965220360790976,0.986777592842593,4,"6575","Atheresthes.stomias"
"Total",0.981268623214983,0.981649420371314,0.00462667279867285,0.971321887127478,0.988849083875913,5,"6575","Atheresthes.stomias"
"Total",0.984260892823202,0.984808575717979,0.00437975725803456,0.973893128126523,0.99099489017443,6,"6575","Atheresthes.stomias"
"Total",0.981760515248337,0.982446454743519,0.00494202195991382,0.970659840313197,0.989433739708013,7,"6575","Atheresthes.stomias"
"Total",0.977191514211958,0.978003276400725,0.00557850753725738,0.964407879741928,0.985990714568202,8,"6575","Atheresthes.stomias"
"Total",0.983620024244806,0.984181531237373,0.00413690105505721,0.974355472272684,0.99015128928438,9,"6575","Atheresthes.stomias"
"Total",0.979129102880008,0.979918698593154,0.00501967131236589,0.966939695751135,0.987375751605177,10,"6575","Atheresthes.stomias"
"Total",0.990505034595318,0.991009756527617,0.00289371858593571,0.983502787269373,0.994874022021543,11,"6575","Atheresthes.stomias"
"Total",0.990218271196618,0.990543972786497,0.00288948467019691,0.983268934314693,0.994676160824639,12,"6575","Atheresthes.stomias"
"Total",0.986564187937096,0.98710731581543,0.00393349643274882,0.977118171693665,0.992285622580434,13,"6575","Atheresthes.stomias"
"Total",0.986658668713829,0.98733456381384,0.00437514253866152,0.975756751713532,0.993060362161249,14,"6575","Atheresthes.stomias"
"1",0.752583847428637,0.755705004687297,0.0424589585282817,0.665070529766772,0.825803905973308,1,"1722","Hippoglossus.stenolepis"
"1",0.899237675322881,0.901875596314613,0.0247525176936642,0.845256012213775,0.940002151575221,2,"1722","Hippoglossus.stenolepis"
"1",0.712577900324559,0.713648106694096,0.046136182400877,0.618594672986908,0.793179352286743,3,"1722","Hippoglossus.stenolepis"
"1",0.819567828635845,0.822410494863535,0.0359942873834599,0.744047521313129,0.881344584265309,4,"1722","Hippoglossus.stenolepis"
"1",0.727100811538762,0.728893046593088,0.0428232809264807,0.638937322660497,0.806012411281982,5,"1722","Hippoglossus.stenolepis"
"1",0.773673215168949,0.775892349631189,0.0394643943839222,0.68772825196624,0.844631000044527,6,"1722","Hippoglossus.stenolepis"
"1",0.735759359606129,0.748795652427661,0.103090750810204,0.491340763831968,0.903897155775183,7,"1722","Hippoglossus.stenolepis"
"1",0.719477658626795,0.731990245324863,0.101287611776972,0.485754524184025,0.886820356569844,8,"1722","Hippoglossus.stenolepis"
"1",0.692411708044213,0.701983455839545,0.100776210194299,0.471388885790188,0.863163923408183,9,"1722","Hippoglossus.stenolepis"
"1",0.731082455826408,0.738781328066709,0.0853069538755266,0.548432701334473,0.870320763889973,10,"1722","Hippoglossus.stenolepis"
"1",0.668419882707938,0.676990756598058,0.0957085341750235,0.461571265820827,0.839690942702496,11,"1722","Hippoglossus.stenolepis"
"1",0.737722842998653,0.740795018772084,0.0461566623411431,0.640868887400194,0.822466882758848,12,"1722","Hippoglossus.stenolepis"
"1",0.652754710707219,0.652679958449989,0.0544653880902384,0.535457631739881,0.755558679363953,13,"1722","Hippoglossus.stenolepis"
"1",0.698607908277319,0.702082970342702,0.0527769032601696,0.583257102514797,0.792248442792128,14,"1722","Hippoglossus.stenolepis"
"2",0.843356835429088,0.846572070832322,0.0316024538400796,0.774917160639501,0.896090546769716,1,"1255","Hippoglossus.stenolepis"
"2",0.922990178310895,0.924398556204995,0.0176210919338328,0.884329337695771,0.951537473500623,2,"1255","Hippoglossus.stenolepis"
"2",0.739393095633764,0.741635158423311,0.0412145702876765,0.653027411792274,0.812991633587332,3,"1255","Hippoglossus.stenolepis"
"2",0.84979341066501,0.851709584782738,0.0273808110552721,0.792030312484097,0.896570009553322,4,"1255","Hippoglossus.stenolepis"
"2",0.763898997775112,0.766302221706818,0.0357106284311488,0.686408625988145,0.825386992259794,5,"1255","Hippoglossus.stenolepis"
"2",0.791012959270428,0.793786441607211,0.0348289668096435,0.714504599920748,0.849058350818135,6,"1255","Hippoglossus.stenolepis"
"2",0.728928685012987,0.74003537179717,0.105069690614474,0.495496163148736,0.895700076891552,7,"1255","Hippoglossus.stenolepis"
"2",0.753257853062101,0.766783727438591,0.0947982236465737,0.545789283188034,0.905654667049643,8,"1255","Hippoglossus.stenolepis"
"2",0.723386444780048,0.732906199137365,0.0939433963632607,0.502882118718009,0.888919895523204,9,"1255","Hippoglossus.stenolepis"
"2",0.739290486754272,0.748663653490875,0.0839835021255123,0.546877000003859,0.877757226852581,10,"1255","Hippoglossus.stenolepis"
"2",0.678205433655159,0.685790036727066,0.0932303518059947,0.475689066658737,0.839297129191076,11,"1255","Hippoglossus.stenolepis"
"2",0.745993104815443,0.74614548134269,0.0435569140499769,0.657861842538067,0.826196280404476,12,"1255","Hippoglossus.stenolepis"
"2",0.689582427846146,0.690849845882749,0.0519818306019365,0.585283429523155,0.782927713196189,13,"1255","Hippoglossus.stenolepis"
"2",0.781873501569329,0.785614978373931,0.0433115838105251,0.688909630833106,0.856235342124344,14,"1255","Hippoglossus.stenolepis"
"3",0.83459076362837,0.839058960244908,0.044697039676116,0.733728748729062,0.909159785200385,1,"1683","Hippoglossus.stenolepis"
"3",0.897525458920962,0.900387584068674,0.0270372601478803,0.835485708472251,0.944655778349228,2,"1683","Hippoglossus.stenolepis"
"3",0.663105171626896,0.665017934176226,0.0522645774745367,0.552455309016866,0.757094333454739,3,"1683","Hippoglossus.stenolepis"
"3",0.810170847240957,0.813414159213785,0.0402308828829595,0.722249993842206,0.880222625495118,4,"1683","Hippoglossus.stenolepis"
"3",0.694666015830882,0.695309122056882,0.0489501792513288,0.599101179700474,0.786130050560598,5,"1683","Hippoglossus.stenolepis"
"3",0.758054634199875,0.758863119506667,0.0451208617842477,0.668933145399496,0.839424830732812,6,"1683","Hippoglossus.stenolepis"
"3",0.668274910858324,0.676945892166555,0.115899515305628,0.413351381048972,0.866621206437847,7,"1683","Hippoglossus.stenolepis"
"3",0.752098736849902,0.763761122583742,0.096484555049953,0.535593509705111,0.905658499808685,8,"1683","Hippoglossus.stenolepis"
"3",0.715935977038143,0.727032554539728,0.0968253001477861,0.503575621243431,0.878082212979761,9,"1683","Hippoglossus.stenolepis"
"3",0.713041428495106,0.723248508705741,0.0895114968949953,0.513492238805691,0.866451869793813,10,"1683","Hippoglossus.stenolepis"
"3",0.66779197891799,0.676385702800888,0.0964002814107202,0.45689016461625,0.831782619039553,11,"1683","Hippoglossus.stenolepis"
"3",0.756118374929595,0.75958660893861,0.0452202107335974,0.660629575417593,0.835904701963076,12,"1683","Hippoglossus.stenolepis"
"3",0.687916191685081,0.688839489764635,0.051099305193227,0.5847106771637,0.780266421831098,13,"1683","Hippoglossus.stenolepis"
"3",0.816874041988179,0.821497460044606,0.0428875946609396,0.721032546445885,0.889272661834994,14,"1683","Hippoglossus.stenolepis"
"4",0.830951771186784,0.834248685401168,0.0358677270701962,0.756484478064482,0.892157047500668,1,"883","Hippoglossus.stenolepis"
"4",0.874121429732075,0.878092614515468,0.0291877057239816,0.808675584560426,0.922174784101022,2,"883","Hippoglossus.stenolepis"
"4",0.625394467772925,0.625750859023943,0.046105570752232,0.536759792639733,0.714137688507887,3,"883","Hippoglossus.stenolepis"
"4",0.762163762623003,0.764323878810618,0.0393497918809965,0.682780380580062,0.832315536450958,4,"883","Hippoglossus.stenolepis"
"4",0.592363535379138,0.594167889565677,0.0470833407756326,0.499485294785194,0.681635872009082,5,"883","Hippoglossus.stenolepis"
"4",0.628413241144078,0.628663989437962,0.0468646631575675,0.532246616655668,0.720663093819979,6,"883","Hippoglossus.stenolepis"
"4",0.542874883339994,0.54536386767315,0.121220610173596,0.292242325686291,0.772835643244684,7,"883","Hippoglossus.stenolepis"
"4",0.645434094946145,0.651351161822126,0.108054223649642,0.416056568205817,0.841142146622495,8,"883","Hippoglossus.stenolepis"
"4",0.603415803047487,0.607365543899505,0.107293822470872,0.381459191208796,0.802576805836645,9,"883","Hippoglossus.stenolepis"
"4",0.574533133971119,0.577316012675283,0.0992624909169668,0.369904271177601,0.768590088136423,10,"883","Hippoglossus.stenolepis"
"4",0.572830415027231,0.575540622154324,0.100756232894011,0.37599586420876,0.755995215201221,11,"883","Hippoglossus.stenolepis"
"4",0.690406099557698,0.6908741372767,0.0480313341821195,0.593273577103347,0.778252119459749,12,"883","Hippoglossus.stenolepis"
"4",0.593792408025526,0.591770387931284,0.0548868402184231,0.485042871515075,0.701165205327505,13,"883","Hippoglossus.stenolepis"
"4",0.755459150207973,0.757923311823813,0.0460574291676857,0.655696003779326,0.836610101438503,14,"883","Hippoglossus.stenolepis"
"5",0.748762906655187,0.752432893202661,0.051855459513337,0.64051688664334,0.837329701333426,1,"1032","Hippoglossus.stenolepis"
"5",0.79635752164956,0.799489486575906,0.0442242377488034,0.696953798578136,0.873870009400133,2,"1032","Hippoglossus.stenolepis"
"5",0.484208628249794,0.481371165001041,0.0540969590656744,0.381666605219798,0.597176053342195,3,"1032","Hippoglossus.stenolepis"
"5",0.636582721680749,0.640727507907512,0.0517052855138693,0.531978882911986,0.732427893189368,4,"1032","Hippoglossus.stenolepis"
"5",0.42619336205133,0.42540439740744,0.0534115060715034,0.324759128499124,0.529189225014656,5,"1032","Hippoglossus.stenolepis"
"5",0.448245601057255,0.447381006873895,0.0532332982425744,0.349244667533534,0.554884509829108,6,"1032","Hippoglossus.stenolepis"
"5",0.377582989645845,0.365986520931185,0.119129062832592,0.160874875815179,0.638786103277969,7,"1032","Hippoglossus.stenolepis"
"5",0.483973162838807,0.479470840007829,0.12127253005479,0.256948573280606,0.746210439473223,8,"1032","Hippoglossus.stenolepis"
"5",0.434981986964645,0.428874452843901,0.113480756271084,0.229972845810043,0.674734930632026,9,"1032","Hippoglossus.stenolepis"
"5",0.397200464104412,0.393439807171646,0.103273932742471,0.205292886423714,0.624530781596975,10,"1032","Hippoglossus.stenolepis"
"5",0.418546815521538,0.414404055826938,0.104889931813531,0.230013854550869,0.633356099945488,11,"1032","Hippoglossus.stenolepis"
"5",0.542703524257877,0.541857202581443,0.0632801132543608,0.419259756134013,0.667813748210159,12,"1032","Hippoglossus.stenolepis"
"5",0.431010613585218,0.426855594119525,0.0647819004118162,0.309691453701124,0.565701536984779,13,"1032","Hippoglossus.stenolepis"
"5",0.62404573127817,0.625600871153148,0.0625799592520167,0.501377404382497,0.739813857087136,14,"1032","Hippoglossus.stenolepis"
"Total",0.800826190501635,0.801801016561571,0.025219132354406,0.748064772972376,0.847162136900474,1,"6575","Hippoglossus.stenolepis"
"Total",0.883812240737022,0.88524621676972,0.0181205695785222,0.846871179686786,0.915574162097341,2,"6575","Hippoglossus.stenolepis"
"Total",0.657479863517051,0.657510069234188,0.0296194729770006,0.600550474126426,0.71555662719275,3,"6575","Hippoglossus.stenolepis"
"Total",0.786501602794325,0.786926534026982,0.0246778847536227,0.735898357618031,0.832148657171874,4,"6575","Hippoglossus.stenolepis"
"Total",0.660497687558577,0.660842801065779,0.0282866951733844,0.603376852517423,0.713350335591079,5,"6575","Hippoglossus.stenolepis"
"Total",0.70239860714601,0.702478174650784,0.0274285910436789,0.646287972725874,0.754373567286691,6,"6575","Hippoglossus.stenolepis"
"Total",0.6350591572945,0.641034538476375,0.105079740586742,0.410289988277789,0.817305687291985,7,"6575","Hippoglossus.stenolepis"
"Total",0.687367287871294,0.694209061011786,0.096591608744193,0.478215983178775,0.862374888610189,8,"6575","Hippoglossus.stenolepis"
"Total",0.651987948812887,0.65934796105228,0.0945763255269461,0.450200076590492,0.82933876485947,9,"6575","Hippoglossus.stenolepis"
"Total",0.654601659348928,0.658835741010167,0.0837223181450874,0.466914240612616,0.807426551158705,10,"6575","Hippoglossus.stenolepis"
"Total",0.61807001184282,0.621620897422451,0.0894673437569913,0.436632439843576,0.78122930452447,11,"6575","Hippoglossus.stenolepis"
"Total",0.707045768842151,0.707598637582935,0.0305705820692492,0.640598140463647,0.765771127596231,12,"6575","Hippoglossus.stenolepis"
"Total",0.626061469033798,0.625401754798852,0.0348843862180267,0.55736558254439,0.692956554095416,13,"6575","Hippoglossus.stenolepis"
"Total",0.740705505627661,0.741816367134743,0.0294681196364635,0.677158364965559,0.794996852992477,14,"6575","Hippoglossus.stenolepis"
"1",0.693500794453119,0.693686234582789,0.0383565322807052,0.617677539648198,0.761142060076647,1,"1722","Gadus.chalcogrammus"
"1",0.736260558772548,0.737490717529918,0.0350801592121382,0.662319156476937,0.797557354283517,2,"1722","Gadus.chalcogrammus"
"1",0.801415836386164,0.802785957798491,0.0305932397890367,0.738867679707103,0.856404183095418,3,"1722","Gadus.chalcogrammus"
"1",0.850640805678441,0.853477860297368,0.0275244146880892,0.792556974426698,0.898042041726378,4,"1722","Gadus.chalcogrammus"
"1",0.927527117729548,0.928835623381003,0.0150246625167769,0.896187466007773,0.953299574351362,5,"1722","Gadus.chalcogrammus"
"1",0.918625001776348,0.920002831186054,0.0166986277859375,0.882883889792317,0.946285882716679,6,"1722","Gadus.chalcogrammus"
"1",0.810034818943772,0.811008766353727,0.0302218434694644,0.747353218217939,0.8664400798759,7,"1722","Gadus.chalcogrammus"
"1",0.70197839791401,0.703502520494437,0.0390540506656723,0.62361566835461,0.771858531894429,8,"1722","Gadus.chalcogrammus"
"1",0.70951024223309,0.713822357212199,0.0398617040058384,0.629958448970632,0.7787604249455,9,"1722","Gadus.chalcogrammus"
"1",0.808397884187403,0.810085749875694,0.0285798492679121,0.749357543403937,0.859729092871064,10,"1722","Gadus.chalcogrammus"
"1",0.878702093271788,0.880616228056572,0.0213232604591873,0.832036118809163,0.915501340137593,11,"1722","Gadus.chalcogrammus"
"1",0.887961895148812,0.889975624483627,0.0218638975128924,0.838139277426819,0.924961255436607,12,"1722","Gadus.chalcogrammus"
"1",0.941476485774962,0.943533135292824,0.0143961459875073,0.909821651770969,0.964370493423495,13,"1722","Gadus.chalcogrammus"
"1",0.931917601802034,0.934682492584832,0.0172121113377365,0.891565751192518,0.959164092637601,14,"1722","Gadus.chalcogrammus"
"2",0.770212939646582,0.774249425122758,0.0346506273087642,0.691363839961777,0.827764728700034,1,"1255","Gadus.chalcogrammus"
"2",0.805870949708372,0.80915808812159,0.0315063415106959,0.734981602981976,0.858979868644425,2,"1255","Gadus.chalcogrammus"
"2",0.841909655694514,0.843462756154259,0.0271693020423242,0.781639976806974,0.888709362918454,3,"1255","Gadus.chalcogrammus"
"2",0.851878336740876,0.853895520623313,0.0248830864617497,0.799931155923552,0.896663395624617,4,"1255","Gadus.chalcogrammus"
"2",0.915470651450745,0.916936476355767,0.0151826855593845,0.883971165937641,0.941347340563486,5,"1255","Gadus.chalcogrammus"
"2",0.872606707331636,0.874172997334816,0.0187079389159047,0.830450366034718,0.903805875678688,6,"1255","Gadus.chalcogrammus"
"2",0.795618304501324,0.798298382060478,0.0272228543739421,0.734282682311933,0.843272519583294,7,"1255","Gadus.chalcogrammus"
"2",0.710726032649246,0.711189285139929,0.0353817706748207,0.633165337798805,0.774280205246983,8,"1255","Gadus.chalcogrammus"
"2",0.724816436112829,0.728717772056075,0.0361421555510097,0.643854517822668,0.785212227255393,9,"1255","Gadus.chalcogrammus"
"2",0.815819136789311,0.817994928513935,0.0252726900196846,0.761970781212503,0.857236871313245,10,"1255","Gadus.chalcogrammus"
"2",0.847109949771646,0.848419800379782,0.0180534568021791,0.808804951790569,0.879701670794317,11,"1255","Gadus.chalcogrammus"
"2",0.862320466965244,0.862962412548779,0.0189171016905196,0.823100408767682,0.896883243198274,12,"1255","Gadus.chalcogrammus"
"2",0.910379093095848,0.911466861281927,0.0148400155878552,0.878486392302146,0.935749057297376,13,"1255","Gadus.chalcogrammus"
"2",0.897779117267713,0.899190755309669,0.0161268804978228,0.864769882409571,0.926829564292855,14,"1255","Gadus.chalcogrammus"
"3",0.751513269940287,0.751249493906786,0.0343039164448518,0.684450935178084,0.818056584924763,1,"1683","Gadus.chalcogrammus"
"3",0.826837585828358,0.829325911765197,0.0301247567154571,0.767309342181179,0.883222616007592,2,"1683","Gadus.chalcogrammus"
"3",0.877833301849007,0.879882997419238,0.0266265635168744,0.81712460908084,0.923475639125946,3,"1683","Gadus.chalcogrammus"
"3",0.892360704444464,0.894042218587083,0.0228368929166591,0.843850879034486,0.932960749772226,4,"1683","Gadus.chalcogrammus"
"3",0.906154358440018,0.907580092194568,0.0212419214420264,0.859282573678695,0.941996578537771,5,"1683","Gadus.chalcogrammus"
"3",0.855789422813864,0.856108862496202,0.0267888773849648,0.800196873959573,0.905757265495086,6,"1683","Gadus.chalcogrammus"
"3",0.812038299870258,0.811615933139131,0.0301469302568356,0.751749743016705,0.868346143443692,7,"1683","Gadus.chalcogrammus"
"3",0.782005640135159,0.782797796847382,0.0304689619550755,0.719452432474726,0.840006719417481,8,"1683","Gadus.chalcogrammus"
"3",0.814825847149725,0.815771845091754,0.0263811421442154,0.761266357523113,0.86401626458437,9,"1683","Gadus.chalcogrammus"
"3",0.87007614254981,0.870873015693115,0.0232813429591855,0.822378938912312,0.913685169189397,10,"1683","Gadus.chalcogrammus"
"3",0.843047185406989,0.843788282914282,0.02591645536375,0.791602438753844,0.891473260123475,11,"1683","Gadus.chalcogrammus"
"3",0.859639048972518,0.860684614130862,0.0260374857664601,0.805237615236608,0.905933136364972,12,"1683","Gadus.chalcogrammus"
"3",0.908646589260639,0.909824859362767,0.0200411059202304,0.866312462031029,0.943747324703264,13,"1683","Gadus.chalcogrammus"
"3",0.903289742454693,0.90491269477354,0.0236006452788697,0.852381195400492,0.942511618713274,14,"1683","Gadus.chalcogrammus"
"4",0.724833792620125,0.725517086931557,0.0440529809146108,0.634700073831861,0.804630955295222,1,"883","Gadus.chalcogrammus"
"4",0.827654411131503,0.829717320788803,0.0311430418640322,0.762882293621922,0.881959331134376,2,"883","Gadus.chalcogrammus"
"4",0.890900155496913,0.892456145038614,0.024623766590395,0.835011720003372,0.932773272011404,3,"883","Gadus.chalcogrammus"
"4",0.901092191603297,0.902574020960055,0.0219368884885009,0.853533232670503,0.939465360146558,4,"883","Gadus.chalcogrammus"
"4",0.880450821700302,0.881838058626824,0.025697232450612,0.824870620883922,0.922230776119245,5,"883","Gadus.chalcogrammus"
"4",0.813638826989428,0.816413580512032,0.0349924260778429,0.734233914281461,0.872508301946049,6,"883","Gadus.chalcogrammus"
"4",0.777571774665244,0.779417244420434,0.0390888221561504,0.695392647693035,0.849629090772983,7,"883","Gadus.chalcogrammus"
"4",0.763279442079224,0.765101784856808,0.040402623897637,0.674971423747384,0.836328469211551,8,"883","Gadus.chalcogrammus"
